IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.219.0.80,8880,0,false,ORD,North America,Chicago,171,0.00
13.38.0.229,8080,0,false,ORD,North America,Chicago,171,0.00
18.144.12.196,8443,0,false,ORD,North America,Chicago,172,0.00
3.101.104.64,2082,0,false,ORD,North America,Chicago,172,0.00
3.8.10.34,2083,0,false,ORD,North America,Chicago,172,0.00
18.197.118.240,2087,0,false,ORD,North America,Chicago,172,0.00
18.197.118.240,8080,0,false,ORD,North America,Chicago,172,0.00
54.219.15.61,2087,0,false,ORD,North America,Chicago,172,0.00
54.219.0.80,8080,0,false,ORD,North America,Chicago,172,0.00
3.101.67.111,8880,0,false,ORD,North America,Chicago,172,0.00
18.197.118.240,2053,0,false,ORD,North America,Chicago,172,0.00
54.183.175.201,80,0,false,ORD,North America,Chicago,172,0.00
52.53.238.13,8080,0,false,ORD,North America,Chicago,172,0.00
13.56.12.244,2095,0,false,ORD,North America,Chicago,172,0.00
54.177.62.163,2096,0,false,ORD,North America,Chicago,172,0.00
54.219.178.30,2087,0,false,ORD,North America,Chicago,172,0.00
35.180.133.204,2053,0,false,ORD,North America,Chicago,172,0.00
18.197.118.240,2083,0,false,ORD,North America,Chicago,172,0.00
52.47.99.124,8443,0,false,ORD,North America,Chicago,172,0.00
35.179.76.71,2052,0,false,ORD,North America,Chicago,172,0.00
52.47.89.4,2083,0,false,ORD,North America,Chicago,172,0.00
54.219.50.110,2096,0,false,ORD,North America,Chicago,172,0.00
54.219.0.80,2053,0,false,ORD,North America,Chicago,172,0.00
52.47.147.12,2052,0,false,ORD,North America,Chicago,172,0.00
52.47.89.4,2086,0,false,ORD,North America,Chicago,172,0.00
54.176.172.82,2083,0,false,ORD,North America,Chicago,172,0.00
52.47.147.12,2086,0,false,ORD,North America,Chicago,172,0.00
3.101.67.111,2052,0,false,ORD,North America,Chicago,172,0.00
13.56.80.192,8880,0,false,ORD,North America,Chicago,172,0.00
13.56.231.40,8443,0,false,ORD,North America,Chicago,172,0.00
3.101.67.111,2053,0,false,ORD,North America,Chicago,172,0.00
13.56.223.255,8880,0,false,ORD,North America,Chicago,172,0.00
18.197.118.240,8443,0,false,ORD,North America,Chicago,172,0.00
54.219.0.80,2083,0,false,ORD,North America,Chicago,172,0.00
54.177.7.92,8880,0,false,ORD,North America,Chicago,172,0.00
13.57.195.108,2052,0,false,ORD,North America,Chicago,172,0.00
54.183.175.201,2082,0,false,ORD,North America,Chicago,172,0.00
3.101.67.111,2083,0,false,ORD,North America,Chicago,172,0.00
13.56.254.102,2087,0,false,ORD,North America,Chicago,172,0.00
13.56.223.255,8080,0,false,ORD,North America,Chicago,172,0.00
13.56.254.102,2083,0,false,ORD,North America,Chicago,172,0.00
3.101.104.64,80,0,false,ORD,North America,Chicago,172,0.00
54.176.132.136,2086,0,false,ORD,North America,Chicago,173,0.00
13.56.223.255,2087,0,false,ORD,North America,Chicago,173,0.00
54.219.178.30,8443,0,false,ORD,North America,Chicago,173,0.00
13.56.80.192,2053,0,false,ORD,North America,Chicago,173,0.00
54.219.15.61,8880,0,false,ORD,North America,Chicago,173,0.00
13.56.12.244,2096,0,false,ORD,North America,Chicago,173,0.00
54.219.25.178,8880,0,false,ORD,North America,Chicago,173,0.00
18.144.12.196,2082,0,false,ORD,North America,Chicago,173,0.00
3.101.67.111,2096,0,false,ORD,North America,Chicago,173,0.00
13.56.254.102,8080,0,false,ORD,North America,Chicago,173,0.00
13.57.195.108,2083,0,false,ORD,North America,Chicago,173,0.00
176.116.21.103,2052,80,false,LHR,Europe,London,173,0.00
13.56.12.244,2083,0,false,ORD,North America,Chicago,173,0.00
3.101.104.64,2086,0,false,ORD,North America,Chicago,173,0.00
52.47.147.12,8080,0,false,ORD,North America,Chicago,173,0.00
35.181.56.112,443,0,false,ORD,North America,Chicago,173,0.00
50.18.129.85,443,0,false,ORD,North America,Chicago,173,0.00
13.56.232.58,2087,0,false,ORD,North America,Chicago,173,0.00
13.56.80.192,8080,0,false,ORD,North America,Chicago,173,0.00
35.178.89.109,2095,0,false,ORD,North America,Chicago,173,0.00
13.57.195.108,2053,0,false,ORD,North America,Chicago,173,0.00
13.38.65.162,80,0,false,CDG,Europe,Paris,173,0.00
54.219.50.110,2087,0,false,ORD,North America,Chicago,173,0.00
13.56.80.192,2086,0,false,ORD,North America,Chicago,173,0.00
204.236.176.61,80,0,false,ORD,North America,Chicago,173,0.00
52.53.181.41,8880,0,false,ORD,North America,Chicago,173,0.00
54.183.175.201,8880,0,false,ORD,North America,Chicago,173,0.00
54.183.175.201,2053,0,false,ORD,North America,Chicago,173,0.00
13.57.195.108,8080,0,false,ORD,North America,Chicago,173,0.00
13.56.80.192,2096,0,false,ORD,North America,Chicago,173,0.00
3.101.104.64,8880,0,false,ORD,North America,Chicago,173,0.00
54.183.175.201,2096,0,false,ORD,North America,Chicago,173,0.00
35.181.56.112,2083,0,false,ORD,North America,Chicago,173,0.00
204.236.137.68,80,0,false,ORD,North America,Chicago,173,0.00
54.176.206.36,2096,0,false,ORD,North America,Chicago,173,0.00
13.56.254.102,2086,0,false,ORD,North America,Chicago,173,0.00
15.236.98.115,443,0,true,CDG,Europe,Paris,173,0.00
50.18.3.112,2087,0,false,ORD,North America,Chicago,173,0.00
54.215.253.153,2096,0,false,ORD,North America,Chicago,173,0.00
52.47.99.124,2095,0,false,ORD,North America,Chicago,173,0.00
52.47.99.124,8880,0,false,ORD,North America,Chicago,173,0.00
54.219.61.223,2087,0,false,ORD,North America,Chicago,173,0.00
13.56.231.40,2052,0,false,ORD,North America,Chicago,173,0.00
35.180.188.100,80,0,false,ORD,North America,Chicago,173,0.00
13.56.80.192,2087,0,false,ORD,North America,Chicago,173,0.00
3.8.10.34,2052,0,false,ORD,North America,Chicago,173,0.00
52.47.99.124,2052,0,false,ORD,North America,Chicago,173,0.00
54.193.86.81,2096,0,false,ORD,North America,Chicago,173,0.00
176.116.21.141,2087,80,false,LHR,Europe,London,173,0.00
18.197.118.240,8880,0,false,ORD,North America,Chicago,173,0.00
54.183.175.201,2086,0,false,ORD,North America,Chicago,173,0.00
18.197.118.240,443,0,false,ORD,North America,Chicago,173,0.00
3.8.10.34,2096,0,false,ORD,North America,Chicago,173,0.00
50.18.3.112,2082,0,false,ORD,North America,Chicago,173,0.00
50.18.129.85,2095,0,false,ORD,North America,Chicago,174,0.00
54.219.15.61,2096,0,false,ORD,North America,Chicago,174,0.00
52.47.147.12,8880,0,false,ORD,North America,Chicago,174,0.00
52.47.89.4,2095,0,false,ORD,North America,Chicago,174,0.00
18.197.118.240,80,0,false,ORD,North America,Chicago,174,0.00
54.176.206.36,443,0,false,ORD,North America,Chicago,174,0.00
52.47.89.4,2087,0,false,ORD,North America,Chicago,174,0.00
52.47.99.124,2083,0,false,ORD,North America,Chicago,174,0.00
50.18.129.85,2096,0,false,ORD,North America,Chicago,174,0.00
18.197.118.240,2082,0,false,ORD,North America,Chicago,174,0.00
50.18.3.112,2053,0,false,ORD,North America,Chicago,174,0.00
54.74.15.233,2083,0,false,ORD,North America,Chicago,174,0.00
54.176.132.136,8080,0,false,ORD,North America,Chicago,174,0.00
34.245.183.147,8080,0,false,ORD,North America,Chicago,174,0.00
52.47.99.124,80,0,false,ORD,North America,Chicago,174,0.00
35.181.56.112,80,0,false,ORD,North America,Chicago,174,0.00
52.16.67.104,80,0,false,ORD,North America,Chicago,174,0.00
54.74.15.233,2052,0,false,ORD,North America,Chicago,174,0.00
52.47.147.12,8443,0,false,ORD,North America,Chicago,174,0.00
52.53.181.41,2082,0,false,ORD,North America,Chicago,174,0.00
50.18.3.112,2095,0,false,ORD,North America,Chicago,174,0.00
3.249.32.101,2083,0,false,ORD,North America,Chicago,174,0.00
50.18.3.112,8443,0,false,ORD,North America,Chicago,174,0.00
52.47.99.124,2086,0,false,ORD,North America,Chicago,174,0.00
52.47.147.12,2083,0,false,ORD,North America,Chicago,174,0.00
54.74.15.233,2086,0,false,ORD,North America,Chicago,174,0.00
52.47.89.4,2053,0,false,ORD,North America,Chicago,174,0.00
52.47.99.124,2087,0,false,ORD,North America,Chicago,174,0.00
35.180.64.78,2086,0,false,ORD,North America,Chicago,174,0.00
52.47.147.12,2096,0,false,ORD,North America,Chicago,175,0.00
13.38.0.229,8880,0,false,ORD,North America,Chicago,175,0.00
3.250.56.129,8443,0,false,ORD,North America,Chicago,175,0.00
54.74.15.233,8880,0,false,ORD,North America,Chicago,175,0.00
3.250.56.129,8080,0,false,ORD,North America,Chicago,175,0.00
18.201.28.114,2087,0,false,ORD,North America,Chicago,175,0.00
52.16.67.104,2053,0,false,ORD,North America,Chicago,175,0.00
50.18.3.112,8880,0,false,ORD,North America,Chicago,175,0.00
54.219.0.80,2087,0,false,ORD,North America,Chicago,175,0.00
54.177.7.92,2082,0,false,ORD,North America,Chicago,175,0.00
13.36.24.111,2095,80,false,CDG,Europe,Paris,175,0.00
35.180.27.158,8443,0,false,ORD,North America,Chicago,175,0.00
52.47.147.12,2082,0,false,ORD,North America,Chicago,175,0.00
34.245.183.147,80,0,false,ORD,North America,Chicago,175,0.00
34.248.116.26,8080,0,false,ORD,North America,Chicago,175,0.00
52.47.89.4,8880,0,false,ORD,North America,Chicago,175,0.00
18.201.71.150,8443,0,false,ORD,North America,Chicago,175,0.00
13.56.80.192,2083,0,false,ORD,North America,Chicago,175,0.00
52.47.89.4,443,0,false,ORD,North America,Chicago,175,0.00
52.47.147.12,2053,0,false,ORD,North America,Chicago,175,0.00
35.181.56.112,2082,0,false,ORD,North America,Chicago,175,0.00
54.74.15.233,2053,0,false,ORD,North America,Chicago,175,0.00
54.74.15.233,80,0,false,ORD,North America,Chicago,175,0.00
54.74.148.35,2082,0,false,ORD,North America,Chicago,175,0.00
52.213.1.53,8080,0,false,ORD,North America,Chicago,175,0.00
3.249.32.101,2053,0,false,ORD,North America,Chicago,175,0.00
35.179.76.71,2082,0,false,ORD,North America,Chicago,175,0.00
3.252.81.182,2096,0,false,ORD,North America,Chicago,175,0.00
35.181.56.112,2052,0,false,ORD,North America,Chicago,175,0.00
3.249.32.101,2096,0,false,ORD,North America,Chicago,175,0.00
3.249.218.44,80,0,false,ORD,North America,Chicago,175,0.00
18.201.28.114,8080,0,false,ORD,North America,Chicago,175,0.00
35.181.56.112,2096,0,false,ORD,North America,Chicago,175,0.00
3.249.153.180,2082,0,false,ORD,North America,Chicago,175,0.00
52.16.67.104,2087,0,false,ORD,North America,Chicago,175,0.00
52.47.147.12,443,0,false,ORD,North America,Chicago,176,0.00
52.47.99.124,2082,0,false,ORD,North America,Chicago,176,0.00
54.74.15.233,2087,0,false,ORD,North America,Chicago,176,0.00
54.74.15.233,2095,0,false,ORD,North America,Chicago,176,0.00
54.74.148.35,2052,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,2082,0,false,ORD,North America,Chicago,176,0.00
3.255.168.34,2052,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,8080,0,false,ORD,North America,Chicago,176,0.00
18.197.118.240,2095,0,false,ORD,North America,Chicago,176,0.00
3.250.56.129,2087,0,false,ORD,North America,Chicago,176,0.00
54.170.53.153,2096,0,false,ORD,North America,Chicago,176,0.00
35.180.188.100,8443,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,80,0,false,ORD,North America,Chicago,176,0.00
52.47.99.124,2096,0,false,ORD,North America,Chicago,176,0.00
35.180.64.78,2095,0,false,ORD,North America,Chicago,176,0.00
3.249.153.180,2053,0,false,ORD,North America,Chicago,176,0.00
3.252.81.182,8443,0,false,ORD,North America,Chicago,176,0.00
52.47.99.124,2053,0,false,ORD,North America,Chicago,176,0.00
52.50.165.105,80,0,false,ORD,North America,Chicago,176,0.00
54.177.148.228,8080,0,false,ORD,North America,Chicago,176,0.00
52.47.147.12,2095,0,false,ORD,North America,Chicago,176,0.00
3.252.81.182,8080,0,false,ORD,North America,Chicago,176,0.00
3.255.167.86,80,0,false,ORD,North America,Chicago,176,0.00
3.101.67.111,2086,0,false,ORD,North America,Chicago,176,0.00
54.154.33.101,2052,0,false,ORD,North America,Chicago,176,0.00
13.38.0.229,2083,0,false,ORD,North America,Chicago,176,0.00
13.56.223.255,2086,0,false,ORD,North America,Chicago,176,0.00
54.154.33.101,8443,0,false,ORD,North America,Chicago,176,0.00
13.56.223.255,2052,0,false,ORD,North America,Chicago,176,0.00
54.154.33.101,2083,0,false,ORD,North America,Chicago,176,0.00
3.249.32.101,80,0,false,ORD,North America,Chicago,176,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,176,0.00
52.16.67.104,2082,0,false,ORD,North America,Chicago,176,0.00
18.202.252.65,2086,0,false,ORD,North America,Chicago,176,0.00
52.53.238.13,2052,0,false,ORD,North America,Chicago,176,0.00
52.53.225.45,2082,0,false,ORD,North America,Chicago,176,0.00
52.47.89.4,8443,0,false,ORD,North America,Chicago,176,0.00
35.180.133.204,2083,0,false,ORD,North America,Chicago,176,0.00
52.50.165.105,8880,0,false,ORD,North America,Chicago,176,0.00
35.179.76.183,8880,0,false,ORD,North America,Chicago,176,0.00
63.32.55.32,8080,0,false,ORD,North America,Chicago,176,0.00
63.32.55.32,2052,0,false,ORD,North America,Chicago,176,0.00
54.219.61.223,2086,0,false,ORD,North America,Chicago,176,0.00
54.74.148.35,2053,0,false,ORD,North America,Chicago,176,0.00
3.249.153.180,443,0,false,ORD,North America,Chicago,176,0.00
3.255.119.102,2083,0,false,ORD,North America,Chicago,176,0.00
3.101.67.111,80,0,false,ORD,North America,Chicago,176,0.00
3.252.81.182,2083,0,false,ORD,North America,Chicago,176,0.00
18.201.28.114,2096,0,false,ORD,North America,Chicago,176,0.00
63.32.55.32,80,0,false,ORD,North America,Chicago,176,0.00
63.32.55.32,2087,0,false,ORD,North America,Chicago,177,0.00
52.53.225.45,2096,0,false,ORD,North America,Chicago,177,0.00
54.74.148.35,8080,0,false,ORD,North America,Chicago,177,0.00
54.154.33.101,2082,0,false,ORD,North America,Chicago,177,0.00
3.70.23.17,2095,0,false,ORD,North America,Chicago,177,0.00
34.245.183.147,2086,0,false,ORD,North America,Chicago,177,0.00
3.68.232.88,80,0,false,ORD,North America,Chicago,177,0.00
18.201.28.114,8880,0,false,ORD,North America,Chicago,177,0.00
34.248.166.56,2053,0,false,ORD,North America,Chicago,177,0.00
13.38.0.229,2053,0,false,ORD,North America,Chicago,177,0.00
54.170.53.153,8080,0,false,ORD,North America,Chicago,177,0.00
34.245.208.65,2083,0,false,ORD,North America,Chicago,177,0.00
35.180.188.100,2052,0,false,ORD,North America,Chicago,177,0.00
54.170.53.153,2095,0,false,ORD,North America,Chicago,177,0.00
52.53.225.45,2087,0,false,ORD,North America,Chicago,177,0.00
54.154.33.101,2087,0,false,ORD,North America,Chicago,177,0.00
35.179.74.43,2095,0,false,ORD,North America,Chicago,177,0.00
3.252.144.20,2083,0,false,ORD,North America,Chicago,177,0.00
52.53.181.41,2053,0,false,ORD,North America,Chicago,177,0.00
54.170.53.153,2053,0,false,ORD,North America,Chicago,177,0.00
52.9.226.245,80,80,false,SJC,North America,San Jose,177,0.00
13.37.69.74,80,0,false,CDG,Europe,Paris,177,0.00
3.68.232.153,8443,0,false,ORD,North America,Chicago,177,0.00
52.213.1.53,2087,0,false,ORD,North America,Chicago,177,0.00
3.249.218.44,8880,0,false,ORD,North America,Chicago,177,0.00
35.180.253.142,2052,0,false,ORD,North America,Chicago,177,0.00
54.74.148.35,443,0,false,ORD,North America,Chicago,177,0.00
18.202.252.65,2083,0,false,ORD,North America,Chicago,177,0.00
3.252.144.20,2095,0,false,ORD,North America,Chicago,177,0.00
3.249.153.180,2095,0,false,ORD,North America,Chicago,177,0.00
3.250.56.129,80,0,false,ORD,North America,Chicago,177,0.00
3.249.218.44,2086,0,false,ORD,North America,Chicago,177,0.00
18.203.243.192,8443,0,false,ORD,North America,Chicago,177,0.00
52.53.225.45,8080,0,false,ORD,North America,Chicago,177,0.00
13.56.12.244,2086,0,false,ORD,North America,Chicago,177,0.00
54.154.33.101,2053,0,false,ORD,North America,Chicago,177,0.00
35.180.64.78,2087,0,false,ORD,North America,Chicago,177,0.00
34.245.183.147,2083,0,false,ORD,North America,Chicago,177,0.00
18.202.252.65,2096,0,false,ORD,North America,Chicago,177,0.00
54.74.148.35,2083,0,false,ORD,North America,Chicago,177,0.00
3.101.104.64,2095,0,false,ORD,North America,Chicago,177,0.00
13.56.80.192,8443,0,false,ORD,North America,Chicago,177,0.00
54.193.86.81,2052,0,false,ORD,North America,Chicago,177,0.00
63.32.55.32,2095,0,false,ORD,North America,Chicago,177,0.00
52.50.165.105,8080,0,false,ORD,North America,Chicago,177,0.00
35.180.133.204,8880,0,false,ORD,North America,Chicago,177,0.00
13.56.12.244,8080,0,false,ORD,North America,Chicago,177,0.00
54.219.25.178,2095,0,false,ORD,North America,Chicago,177,0.00
13.56.223.255,443,0,false,ORD,North America,Chicago,177,0.00
63.32.55.32,2096,0,false,ORD,North America,Chicago,177,0.00
13.57.195.108,8443,0,false,ORD,North America,Chicago,177,0.00
13.56.12.244,8880,0,false,ORD,North America,Chicago,177,0.00
3.252.81.182,2082,0,false,ORD,North America,Chicago,177,0.00
52.16.67.104,2095,0,false,ORD,North America,Chicago,177,0.00
52.53.238.13,2095,0,false,ORD,North America,Chicago,177,0.00
3.101.104.64,2052,0,false,ORD,North America,Chicago,177,0.00
13.56.232.58,8880,0,false,ORD,North America,Chicago,177,0.00
13.56.232.58,2096,0,false,ORD,North America,Chicago,177,0.00
54.74.15.233,2096,0,false,ORD,North America,Chicago,177,0.00
13.56.80.192,80,0,false,ORD,North America,Chicago,177,0.00
54.193.86.81,443,0,false,ORD,North America,Chicago,177,0.00
52.50.165.105,2087,0,false,ORD,North America,Chicago,177,0.00
13.56.12.244,8443,0,false,ORD,North America,Chicago,177,0.00
18.192.3.30,2053,0,false,ORD,North America,Chicago,177,0.00
54.74.148.35,80,0,false,ORD,North America,Chicago,177,0.00
52.53.238.13,443,0,false,ORD,North America,Chicago,177,0.00
13.56.254.102,443,0,false,ORD,North America,Chicago,177,0.00
3.70.13.142,2052,0,false,ORD,North America,Chicago,177,0.00
54.219.61.223,8443,0,false,ORD,North America,Chicago,177,0.00
34.248.166.56,2096,0,false,ORD,North America,Chicago,177,0.00
34.245.208.65,80,0,false,ORD,North America,Chicago,177,0.00
54.154.33.101,443,0,false,ORD,North America,Chicago,177,0.00
176.34.179.121,80,0,false,DUB,Europe,Dublin,177,0.00
54.170.53.153,443,0,false,ORD,North America,Chicago,177,0.00
3.250.56.129,2095,0,false,ORD,North America,Chicago,177,0.00
35.180.253.142,8880,0,false,ORD,North America,Chicago,177,0.00
34.248.166.56,8080,0,false,ORD,North America,Chicago,177,0.00
52.50.165.105,2095,0,false,ORD,North America,Chicago,177,0.00
52.16.67.104,8443,0,false,ORD,North America,Chicago,177,0.00
3.249.32.101,8080,0,false,ORD,North America,Chicago,177,0.00
52.16.67.104,8080,0,false,ORD,North America,Chicago,177,0.00
3.249.41.31,2052,0,false,ORD,North America,Chicago,177,0.00
3.249.32.101,2095,0,false,ORD,North America,Chicago,177,0.00
52.53.181.41,2052,0,false,ORD,North America,Chicago,177,0.00
13.56.232.58,2095,0,false,ORD,North America,Chicago,177,0.00
3.250.56.129,2083,0,false,ORD,North America,Chicago,177,0.00
18.144.12.196,2083,0,false,ORD,North America,Chicago,177,0.00
35.180.133.204,8443,0,false,ORD,North America,Chicago,177,0.00
3.70.13.142,8080,0,false,ORD,North America,Chicago,177,0.00
52.213.1.53,2095,0,false,ORD,North America,Chicago,177,0.00
63.32.55.32,443,0,false,ORD,North America,Chicago,177,0.00
52.49.114.141,2052,0,false,ORD,North America,Chicago,177,0.00
54.219.178.30,2095,0,false,ORD,North America,Chicago,177,0.00
3.252.81.182,443,0,false,ORD,North America,Chicago,178,0.00
52.47.99.124,8080,0,false,ORD,North America,Chicago,178,0.00
52.49.114.141,80,0,false,ORD,North America,Chicago,178,0.00
50.18.129.85,2052,0,false,ORD,North America,Chicago,178,0.00
13.57.188.204,2052,0,false,ORD,North America,Chicago,178,0.00
34.246.184.19,8880,0,false,ORD,North America,Chicago,178,0.00
3.249.218.44,2053,0,false,ORD,North America,Chicago,178,0.00
18.192.3.30,443,0,false,ORD,North America,Chicago,178,0.00
3.250.56.129,2096,0,false,ORD,North America,Chicago,178,0.00
52.50.165.105,2096,0,false,ORD,North America,Chicago,178,0.00
18.202.252.65,80,0,false,ORD,North America,Chicago,178,0.00
52.53.181.41,80,0,false,ORD,North America,Chicago,178,0.00
34.248.116.26,2096,0,false,ORD,North America,Chicago,178,0.00
13.56.223.255,8443,0,false,ORD,North America,Chicago,178,0.00
54.154.33.101,2095,0,false,ORD,North America,Chicago,178,0.00
54.170.53.153,8880,0,false,ORD,North America,Chicago,178,0.00
3.249.41.31,2095,0,false,ORD,North America,Chicago,178,0.00
54.74.148.35,8443,0,false,ORD,North America,Chicago,178,0.00
3.252.81.182,2095,0,false,ORD,North America,Chicago,178,0.00
54.219.15.61,2086,0,false,ORD,North America,Chicago,178,0.00
13.57.188.204,2095,0,false,ORD,North America,Chicago,178,0.00
3.255.167.86,8080,0,false,ORD,North America,Chicago,178,0.00
34.246.184.19,2082,0,false,ORD,North America,Chicago,178,0.00
3.249.32.101,8880,0,false,ORD,North America,Chicago,178,0.00
54.170.53.153,2086,0,false,ORD,North America,Chicago,178,0.00
54.219.50.110,8443,0,false,ORD,North America,Chicago,178,0.00
52.50.165.105,2082,0,false,ORD,North America,Chicago,178,0.00
54.74.148.35,2096,0,false,ORD,North America,Chicago,178,0.00
3.249.153.180,2087,0,false,ORD,North America,Chicago,178,0.00
34.248.166.56,8880,0,false,ORD,North America,Chicago,178,0.00
52.213.1.53,2096,0,false,ORD,North America,Chicago,178,0.00
35.179.76.183,2052,0,false,ORD,North America,Chicago,178,0.00
52.16.67.104,2083,0,false,ORD,North America,Chicago,178,0.00
34.245.208.65,2095,0,false,ORD,North America,Chicago,178,0.00
34.248.116.26,2087,0,false,ORD,North America,Chicago,178,0.00
3.250.56.129,8880,0,false,ORD,North America,Chicago,178,0.00
13.56.223.255,2083,0,false,ORD,North America,Chicago,178,0.00
50.18.3.112,8080,0,false,ORD,North America,Chicago,178,0.00
54.74.148.35,2087,0,false,ORD,North America,Chicago,178,0.00
35.179.76.71,8880,0,false,ORD,North America,Chicago,178,0.00
3.249.153.180,2083,0,false,ORD,North America,Chicago,178,0.00
34.242.114.50,8880,0,false,ORD,North America,Chicago,178,0.00
13.56.254.102,2096,0,false,ORD,North America,Chicago,178,0.00
3.249.41.31,2083,0,false,ORD,North America,Chicago,178,0.00
13.56.12.244,2087,0,false,ORD,North America,Chicago,178,0.00
13.56.12.244,2053,0,false,ORD,North America,Chicago,178,0.00
13.56.254.102,2082,0,false,ORD,North America,Chicago,178,0.00
13.56.254.102,80,0,false,ORD,North America,Chicago,178,0.00
13.56.80.192,2095,0,false,ORD,North America,Chicago,178,0.00
52.50.165.105,2086,0,false,ORD,North America,Chicago,178,0.00
54.219.178.30,2082,0,false,ORD,North America,Chicago,178,0.00
34.248.166.56,443,0,false,ORD,North America,Chicago,178,0.00
13.56.223.255,2082,0,false,ORD,North America,Chicago,178,0.00
52.53.225.45,8880,0,false,ORD,North America,Chicago,178,0.00
3.77.144.151,2052,0,false,ORD,North America,Chicago,178,0.00
3.77.144.151,8080,0,false,ORD,North America,Chicago,178,0.00
50.18.129.85,2053,0,false,ORD,North America,Chicago,178,0.00
52.50.165.105,2052,0,false,ORD,North America,Chicago,178,0.00
18.202.252.65,2052,0,false,ORD,North America,Chicago,178,0.00
3.68.232.153,2095,0,false,ORD,North America,Chicago,178,0.00
52.53.225.45,2083,0,false,ORD,North America,Chicago,178,0.00
52.49.114.141,443,0,false,ORD,North America,Chicago,178,0.00
3.77.144.151,2095,0,false,ORD,North America,Chicago,178,0.00
3.249.153.180,2052,0,false,ORD,North America,Chicago,178,0.00
18.192.3.30,2083,0,false,ORD,North America,Chicago,178,0.00
18.202.252.65,8443,0,false,ORD,North America,Chicago,178,0.00
52.53.225.45,443,0,false,ORD,North America,Chicago,178,0.00
3.255.119.102,2087,0,false,ORD,North America,Chicago,178,0.00
3.252.144.20,80,0,false,ORD,North America,Chicago,178,0.00
3.101.104.64,443,0,false,ORD,North America,Chicago,178,0.00
18.201.71.150,8880,0,false,ORD,North America,Chicago,178,0.00
18.201.28.114,8443,0,false,ORD,North America,Chicago,178,0.00
3.70.5.197,2095,0,false,ORD,North America,Chicago,178,0.00
34.248.166.56,2052,0,false,ORD,North America,Chicago,178,0.00
18.202.252.65,8880,0,false,ORD,North America,Chicago,178,0.00
52.53.225.45,8443,0,false,ORD,North America,Chicago,178,0.00
54.74.15.233,2082,0,false,ORD,North America,Chicago,178,0.00
54.170.53.153,8443,0,false,ORD,North America,Chicago,178,0.00
52.213.1.53,443,0,false,ORD,North America,Chicago,178,0.00
63.32.55.32,2082,0,false,ORD,North America,Chicago,178,0.00
13.57.195.108,2096,0,false,ORD,North America,Chicago,178,0.00
34.248.166.56,2083,0,false,ORD,North America,Chicago,178,0.00
18.194.1.113,2096,0,false,ORD,North America,Chicago,178,0.00
3.68.118.86,2086,0,false,ORD,North America,Chicago,178,0.00
3.68.65.85,2087,0,false,ORD,North America,Chicago,178,0.00
3.252.144.20,8080,0,false,ORD,North America,Chicago,178,0.00
3.70.208.67,2052,0,false,ORD,North America,Chicago,178,0.00
34.248.116.26,443,0,false,ORD,North America,Chicago,178,0.00
35.180.253.142,8080,0,false,ORD,North America,Chicago,178,0.00
52.16.67.104,2096,0,false,ORD,North America,Chicago,178,0.00
18.157.106.177,2083,80,false,FRA,Europe,Frankfurt,178,0.00
18.203.243.192,8880,0,false,ORD,North America,Chicago,178,0.00
52.16.67.104,2086,0,false,ORD,North America,Chicago,178,0.00
54.219.61.223,8080,0,false,ORD,North America,Chicago,178,0.00
3.252.81.182,2053,0,false,ORD,North America,Chicago,178,0.00
18.192.3.30,8080,0,false,ORD,North America,Chicago,178,0.00
3.255.168.34,2087,0,false,ORD,North America,Chicago,178,0.00
3.121.130.168,80,0,false,ORD,North America,Chicago,178,0.00
34.246.184.19,2083,0,false,ORD,North America,Chicago,178,0.00
3.68.232.88,2086,0,false,ORD,North America,Chicago,178,0.00
3.249.32.101,2052,0,false,ORD,North America,Chicago,178,0.00
3.101.104.64,2083,0,false,ORD,North America,Chicago,178,0.00
52.53.225.45,2086,0,false,ORD,North America,Chicago,178,0.00
3.249.32.101,8443,0,false,ORD,North America,Chicago,178,0.00
52.53.181.41,443,0,false,ORD,North America,Chicago,178,0.00
52.213.1.53,2053,0,false,ORD,North America,Chicago,178,0.00
3.70.208.67,2053,0,false,ORD,North America,Chicago,178,0.00
3.121.130.168,8443,0,false,ORD,North America,Chicago,178,0.00
52.53.181.41,8080,0,false,ORD,North America,Chicago,178,0.00
18.192.3.30,8443,0,false,ORD,North America,Chicago,178,0.00
34.248.166.56,80,0,false,ORD,North America,Chicago,178,0.00
3.249.218.44,8443,0,false,ORD,North America,Chicago,178,0.00
3.70.13.142,2086,0,false,ORD,North America,Chicago,178,0.00
52.16.67.104,2052,0,false,ORD,North America,Chicago,178,0.00
3.75.100.204,2083,0,false,ORD,North America,Chicago,178,0.00
18.202.252.65,2053,0,false,ORD,North America,Chicago,179,0.00
52.9.226.245,443,0,true,SJC,North America,San Jose,179,0.00
63.32.55.32,2053,0,false,ORD,North America,Chicago,179,0.00
3.249.41.31,8443,0,false,ORD,North America,Chicago,179,0.00
63.32.55.32,8880,0,false,ORD,North America,Chicago,179,0.00
54.154.33.101,2096,0,false,ORD,North America,Chicago,179,0.00
